UFVPY184_contig1715,mitochondrion
UFVPY184_contig1678,mitochondrion
UFVPY184_contig1668,mitochondrion
UFVPY184_contig1662,mitochondrion
UFVPY184_contig1655,mitochondrion
UFVPY184_contig1653,mitochondrion
UFVPY184_contig1649,mitochondrion
UFVPY184_contig1647,mitochondrion
UFVPY184_contig1639,mitochondrion
UFVPY184_contig1632,mitochondrion
UFVPY184_contig1631,mitochondrion
UFVPY184_contig1626,mitochondrion
UFVPY184_contig1623,mitochondrion
UFVPY184_contig1598,mitochondrion
UFVPY184_contig1592,mitochondrion
UFVPY184_contig1589,mitochondrion
UFVPY184_contig1566,mitochondrion
UFVPY184_contig1563,mitochondrion
UFVPY184_contig1562,mitochondrion
UFVPY184_contig1560,mitochondrion
UFVPY184_contig1521,mitochondrion
UFVPY184_contig1509,mitochondrion
UFVPY184_contig1506,mitochondrion
UFVPY184_contig1499,mitochondrion
UFVPY184_contig1481,mitochondrion
UFVPY184_contig1468,mitochondrion
UFVPY184_contig1443,mitochondrion
UFVPY184_contig1438,mitochondrion
UFVPY184_contig1425,mitochondrion
UFVPY184_contig1399,mitochondrion
UFVPY184_contig1397,mitochondrion
UFVPY184_contig1394,mitochondrion
UFVPY184_contig1393,mitochondrion
UFVPY184_contig1391,mitochondrion
UFVPY184_contig1386,mitochondrion
UFVPY184_contig1384,mitochondrion
UFVPY184_contig1355,mitochondrion
UFVPY184_contig1352,mitochondrion
UFVPY184_contig1351,mitochondrion
UFVPY184_contig1341,mitochondrion
UFVPY184_contig1338,mitochondrion
UFVPY184_contig1337,mitochondrion
UFVPY184_contig1333,mitochondrion
UFVPY184_contig1327,mitochondrion
UFVPY184_contig1320,mitochondrion
UFVPY184_contig1314,mitochondrion
UFVPY184_contig1308,mitochondrion
UFVPY184_contig1304,mitochondrion
UFVPY184_contig1291,mitochondrion
UFVPY184_contig1277,mitochondrion
UFVPY184_contig1269,mitochondrion
UFVPY184_contig1262,mitochondrion
UFVPY184_contig1215,mitochondrion
UFVPY184_contig1176,mitochondrion
UFVPY184_contig1125,mitochondrion
UFVPY184_contig1099,mitochondrion
UFVPY184_contig1068,mitochondrion
UFVPY184_contig1053,mitochondrion
UFVPY184_contig1031,mitochondrion
UFVPY184_contig1026,mitochondrion
UFVPY184_contig1012,mitochondrion
UFVPY184_contig1011,mitochondrion
UFVPY184_contig1007,mitochondrion
UFVPY184_contig1004,mitochondrion
UFVPY184_contig1003,mitochondrion
UFVPY184_contig991,mitochondrion
UFVPY184_contig984,mitochondrion
UFVPY184_contig982,mitochondrion
UFVPY184_contig981,mitochondrion
UFVPY184_contig979,mitochondrion
UFVPY184_contig977,mitochondrion
UFVPY184_contig971,mitochondrion
UFVPY184_contig965,mitochondrion
UFVPY184_contig961,mitochondrion
UFVPY184_contig959,mitochondrion
UFVPY184_contig954,mitochondrion
UFVPY184_contig951,mitochondrion
UFVPY184_contig944,mitochondrion
UFVPY184_contig938,mitochondrion
UFVPY184_contig915,mitochondrion
UFVPY184_contig913,mitochondrion
UFVPY184_contig906,mitochondrion
UFVPY184_contig889,mitochondrion
UFVPY184_contig874,mitochondrion
UFVPY184_contig852,mitochondrion
UFVPY184_contig838,mitochondrion
UFVPY184_contig835,mitochondrion
UFVPY184_contig833,mitochondrion
UFVPY184_contig831,mitochondrion
UFVPY184_contig779,mitochondrion
UFVPY184_contig622,mitochondrion
UFVPY184_contig595,mitochondrion
UFVPY184_contig593,mitochondrion
UFVPY184_contig592,mitochondrion
UFVPY184_contig588,mitochondrion
UFVPY184_contig580,mitochondrion
UFVPY184_contig573,mitochondrion
UFVPY184_contig571,mitochondrion
UFVPY184_contig551,mitochondrion
UFVPY184_contig550,mitochondrion
UFVPY184_contig540,mitochondrion
UFVPY184_contig527,mitochondrion
UFVPY184_contig525,mitochondrion
UFVPY184_contig522,mitochondrion
UFVPY184_contig519,mitochondrion
UFVPY184_contig506,mitochondrion
UFVPY184_contig490,mitochondrion
UFVPY184_contig488,mitochondrion
UFVPY184_contig480,mitochondrion
UFVPY184_contig476,mitochondrion
UFVPY184_contig473,mitochondrion
UFVPY184_contig454,mitochondrion
UFVPY184_contig434,mitochondrion
UFVPY184_contig428,mitochondrion
UFVPY184_contig421,mitochondrion
UFVPY184_contig416,mitochondrion
UFVPY184_contig401,mitochondrion
UFVPY184_contig364,mitochondrion
UFVPY184_contig358,mitochondrion
UFVPY184_contig321,mitochondrion
UFVPY184_contig304,mitochondrion
UFVPY184_contig280,mitochondrion
UFVPY184_contig277,mitochondrion
UFVPY184_contig269,mitochondrion
UFVPY184_contig248,mitochondrion
UFVPY184_contig213,mitochondrion
UFVPY184_contig209,mitochondrion
UFVPY184_contig205,mitochondrion
UFVPY184_contig179,mitochondrion
UFVPY184_contig52,mitochondrion
UFVPY184_contig3820,mitochondrion
UFVPY184_contig3054,mitochondrion
UFVPY184_contig2417,mitochondrion
UFVPY184_contig4986,mitochondrion
UFVPY184_contig3259,mitochondrion
UFVPY184_contig2536,mitochondrion
UFVPY184_contig931,mitochondrion
UFVPY184_contig564,mitochondrion
UFVPY184_contig5621,mitochondrion
UFVPY184_contig5612,mitochondrion
UFVPY184_contig5597,mitochondrion
UFVPY184_contig5573,mitochondrion
UFVPY184_contig5570,mitochondrion
UFVPY184_contig5561,mitochondrion
UFVPY184_contig5548,mitochondrion
UFVPY184_contig5517,mitochondrion
UFVPY184_contig5496,mitochondrion
UFVPY184_contig5476,mitochondrion
UFVPY184_contig5461,mitochondrion
UFVPY184_contig5417,mitochondrion
UFVPY184_contig5409,mitochondrion
UFVPY184_contig5402,mitochondrion
UFVPY184_contig5378,mitochondrion
UFVPY184_contig5356,mitochondrion
UFVPY184_contig5298,mitochondrion
UFVPY184_contig5292,mitochondrion
UFVPY184_contig5271,mitochondrion
UFVPY184_contig5224,mitochondrion
UFVPY184_contig5200,mitochondrion
UFVPY184_contig5149,mitochondrion
UFVPY184_contig5037,mitochondrion
UFVPY184_contig4935,mitochondrion
UFVPY184_contig4863,mitochondrion
UFVPY184_contig4860,mitochondrion
UFVPY184_contig4809,mitochondrion
UFVPY184_contig4795,mitochondrion
UFVPY184_contig4775,mitochondrion
UFVPY184_contig4714,mitochondrion
UFVPY184_contig4712,mitochondrion
UFVPY184_contig4704,mitochondrion
UFVPY184_contig4697,mitochondrion
UFVPY184_contig4639,mitochondrion
UFVPY184_contig4598,mitochondrion
UFVPY184_contig4589,mitochondrion
UFVPY184_contig4537,mitochondrion
UFVPY184_contig4486,mitochondrion
UFVPY184_contig4452,mitochondrion
UFVPY184_contig4416,mitochondrion
UFVPY184_contig4401,mitochondrion
UFVPY184_contig4328,mitochondrion
UFVPY184_contig4327,mitochondrion
UFVPY184_contig4316,mitochondrion
UFVPY184_contig4313,mitochondrion
UFVPY184_contig4296,mitochondrion
UFVPY184_contig4196,mitochondrion
UFVPY184_contig4174,mitochondrion
UFVPY184_contig4094,mitochondrion
UFVPY184_contig4083,mitochondrion
UFVPY184_contig3989,mitochondrion
UFVPY184_contig3925,mitochondrion
UFVPY184_contig3908,mitochondrion
UFVPY184_contig3907,mitochondrion
UFVPY184_contig3888,mitochondrion
UFVPY184_contig3777,mitochondrion
UFVPY184_contig3745,mitochondrion
UFVPY184_contig3725,mitochondrion
UFVPY184_contig3651,mitochondrion
UFVPY184_contig3643,mitochondrion
UFVPY184_contig3624,mitochondrion
UFVPY184_contig3612,mitochondrion
UFVPY184_contig3547,mitochondrion
UFVPY184_contig3468,mitochondrion
UFVPY184_contig3467,mitochondrion
UFVPY184_contig3462,mitochondrion
UFVPY184_contig3370,mitochondrion
UFVPY184_contig3296,mitochondrion
UFVPY184_contig3286,mitochondrion
UFVPY184_contig3134,mitochondrion
UFVPY184_contig3056,mitochondrion
UFVPY184_contig3018,mitochondrion
UFVPY184_contig2942,mitochondrion
UFVPY184_contig2927,mitochondrion
UFVPY184_contig2914,mitochondrion
UFVPY184_contig2877,mitochondrion
UFVPY184_contig2855,mitochondrion
UFVPY184_contig2842,mitochondrion
UFVPY184_contig2792,mitochondrion
UFVPY184_contig2788,mitochondrion
UFVPY184_contig2681,mitochondrion
UFVPY184_contig2654,mitochondrion
UFVPY184_contig2577,mitochondrion
UFVPY184_contig2564,mitochondrion
UFVPY184_contig2410,mitochondrion
UFVPY184_contig2402,mitochondrion
UFVPY184_contig2366,mitochondrion
UFVPY184_contig2347,mitochondrion
UFVPY184_contig2327,mitochondrion
UFVPY184_contig2152,mitochondrion
UFVPY184_contig2075,mitochondrion
UFVPY184_contig2074,mitochondrion
UFVPY184_contig1914,mitochondrion
UFVPY184_contig1858,mitochondrion
UFVPY184_contig1730,mitochondrion
UFVPY184_contig1670,mitochondrion
UFVPY184_contig1607,mitochondrion
UFVPY184_contig1492,mitochondrion
UFVPY184_contig1369,mitochondrion
UFVPY184_contig1335,mitochondrion
UFVPY184_contig1309,mitochondrion
UFVPY184_contig1238,mitochondrion
UFVPY184_contig1204,mitochondrion
UFVPY184_contig1157,mitochondrion
UFVPY184_contig997,mitochondrion
UFVPY184_contig985,mitochondrion
UFVPY184_contig983,mitochondrion
UFVPY184_contig978,mitochondrion
UFVPY184_contig945,mitochondrion
UFVPY184_contig902,mitochondrion
UFVPY184_contig843,mitochondrion
UFVPY184_contig818,mitochondrion
UFVPY184_contig458,mitochondrion
UFVPY184_contig97,mitochondrion
UFVPY184_contig5515,mitochondrion
UFVPY184_contig5053,mitochondrion
UFVPY184_contig4661,mitochondrion
UFVPY184_contig3807,mitochondrion
UFVPY184_contig3358,mitochondrion
UFVPY184_contig2310,mitochondrion
UFVPY184_contig1280,mitochondrion
UFVPY184_contig3636,mitochondrion
UFVPY184_contig3580,mitochondrion
UFVPY184_contig2154,mitochondrion
UFVPY184_contig287,mitochondrion
UFVPY184_contig5096,mitochondrion
UFVPY184_contig4971,mitochondrion
UFVPY184_contig4910,mitochondrion
UFVPY184_contig4526,mitochondrion
UFVPY184_contig4326,mitochondrion
UFVPY184_contig4305,mitochondrion
UFVPY184_contig4267,mitochondrion
UFVPY184_contig4190,mitochondrion
UFVPY184_contig4172,mitochondrion
UFVPY184_contig4145,mitochondrion
UFVPY184_contig4141,mitochondrion
UFVPY184_contig3834,mitochondrion
UFVPY184_contig3450,mitochondrion
UFVPY184_contig3328,mitochondrion
UFVPY184_contig3165,mitochondrion
UFVPY184_contig3004,mitochondrion
UFVPY184_contig2837,mitochondrion
UFVPY184_contig2659,mitochondrion
UFVPY184_contig2282,mitochondrion
UFVPY184_contig1740,mitochondrion
UFVPY184_contig1661,mitochondrion
UFVPY184_contig1611,mitochondrion
UFVPY184_contig1576,mitochondrion
UFVPY184_contig1378,mitochondrion
UFVPY184_contig1361,mitochondrion
UFVPY184_contig1319,mitochondrion
UFVPY184_contig1008,mitochondrion
UFVPY184_contig572,mitochondrion
UFVPY184_contig5585,mitochondrion
UFVPY184_contig5335,mitochondrion
UFVPY184_contig5199,mitochondrion
UFVPY184_contig4838,mitochondrion
UFVPY184_contig4638,mitochondrion
UFVPY184_contig4586,mitochondrion
UFVPY184_contig4552,mitochondrion
UFVPY184_contig4551,mitochondrion
UFVPY184_contig4435,mitochondrion
UFVPY184_contig4395,mitochondrion
UFVPY184_contig4301,mitochondrion
UFVPY184_contig4249,mitochondrion
UFVPY184_contig4160,mitochondrion
UFVPY184_contig4019,mitochondrion
UFVPY184_contig4007,mitochondrion
UFVPY184_contig3795,mitochondrion
UFVPY184_contig3423,mitochondrion
UFVPY184_contig3046,mitochondrion
UFVPY184_contig2155,mitochondrion
UFVPY184_contig775,mitochondrion
UFVPY184_contig2011,mitochondrion
UFVPY184_contig1590,mitochondrion
UFVPY184_contig5462,mitochondrion
UFVPY184_contig4959,mitochondrion
UFVPY184_contig4767,mitochondrion
UFVPY184_contig4752,mitochondrion
UFVPY184_contig4131,mitochondrion
UFVPY184_contig2888,mitochondrion
UFVPY184_contig558,mitochondrion
UFVPY184_contig5471,mitochondrion
UFVPY184_contig5268,mitochondrion
UFVPY184_contig5165,mitochondrion
UFVPY184_contig4922,mitochondrion
UFVPY184_contig4916,mitochondrion
UFVPY184_contig4357,mitochondrion
UFVPY184_contig4139,mitochondrion
UFVPY184_contig4000,mitochondrion
UFVPY184_contig2943,mitochondrion
UFVPY184_contig2093,mitochondrion
UFVPY184_contig1439,mitochondrion
UFVPY184_contig17,mitochondrion
UFVPY184_contig1398,mitochondrion
UFVPY184_contig4274,mitochondrion
UFVPY184_contig2400,mitochondrion
UFVPY184_contig2073,mitochondrion
UFVPY184_contig989,mitochondrion
UFVPY184_contig1887,mitochondrion
UFVPY184_contig1400,mitochondrion
UFVPY184_contig3371,mitochondrion
UFVPY184_contig2773,mitochondrion
UFVPY184_contig5014,mitochondrion
UFVPY184_contig4590,mitochondrion
UFVPY184_contig860,mitochondrion
UFVPY184_contig5072,mitochondrion
UFVPY184_contig4366,mitochondrion
UFVPY184_contig2530,mitochondrion
UFVPY184_contig1903,mitochondrion
UFVPY184_contig1880,mitochondrion
UFVPY184_contig1539,mitochondrion
UFVPY184_contig1345,mitochondrion
UFVPY184_contig2092,mitochondrion
UFVPY184_contig2372,mitochondrion
UFVPY184_contig5587,mitochondrion
UFVPY184_contig5580,mitochondrion
UFVPY184_contig5472,mitochondrion
UFVPY184_contig4901,mitochondrion
UFVPY184_contig4756,mitochondrion
UFVPY184_contig4723,mitochondrion
UFVPY184_contig4409,mitochondrion
UFVPY184_contig4351,mitochondrion
UFVPY184_contig4318,mitochondrion
UFVPY184_contig4015,mitochondrion
UFVPY184_contig2150,mitochondrion
UFVPY184_contig1625,mitochondrion
UFVPY184_contig3597,mitochondrion
UFVPY184_contig3506,mitochondrion
UFVPY184_contig2351,mitochondrion
UFVPY184_contig3431,mitochondrion
UFVPY184_contig3388,mitochondrion
UFVPY184_contig3374,mitochondrion
UFVPY184_contig3041,mitochondrion
UFVPY184_contig2838,mitochondrion
UFVPY184_contig2498,mitochondrion
UFVPY184_contig937,mitochondrion
UFVPY184_contig1780,mitochondrion
UFVPY184_contig3778,mitochondrion
UFVPY184_contig1821,mitochondrion
UFVPY184_contig1524,mitochondrion
UFVPY184_contig2570,mitochondrion
UFVPY184_contig4560,mitochondrion
UFVPY184_contig4381,mitochondrion
UFVPY184_contig3207,mitochondrion
UFVPY184_contig1839,mitochondrion
UFVPY184_contig4008,mitochondrion
UFVPY184_contig4506,mitochondrion
UFVPY184_contig3815,mitochondrion
UFVPY184_contig2360,mitochondrion
UFVPY184_contig4502,mitochondrion
UFVPY184_contig787,mitochondrion
UFVPY184_contig5437,mitochondrion
UFVPY184_contig4370,mitochondrion
UFVPY184_contig1931,mitochondrion
UFVPY184_contig4874,mitochondrion
UFVPY184_contig3605,mitochondrion
UFVPY184_contig3312,mitochondrion
UFVPY184_contig3654,mitochondrion
UFVPY184_contig2316,mitochondrion
UFVPY184_contig1257,mitochondrion
UFVPY184_contig1867,mitochondrion
UFVPY184_contig2078,mitochondrion
UFVPY184_contig2110,mitochondrion
UFVPY184_contig2649,mitochondrion
UFVPY184_contig3421,mitochondrion
UFVPY184_contig3692,mitochondrion
UFVPY184_contig3919,mitochondrion
UFVPY184_contig3977,mitochondrion
UFVPY184_contig5111,mitochondrion
UFVPY184_contig996,mitochondrion
